epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.9889335997250615,29.968,1.7597738355398178,39.38,0.08
2,1.6661146252739185,44.78,1.6491293996572494,46.47,0.07999506529926642
3,1.489569505866693,54.294,1.5321109563112258,55.08,0.07998026241462926
